Zip,PC
39090.0,0.010844327176781002
49288.0,0.010930165329075066
18701.0,0.01093241339099169
62655.0,0.01100467698771978
18248.0,0.01100907719586101
4275.0,0.011095912524107696
61032.0,0.011126914985035707
61862.0,0.011156436270286427
39470.0,0.011198363709412323
58052.0,0.011212514764907415
45760.0,0.01124730731837505
60919.0,0.011249725404955429
87056.0,0.011533098124680907
17264.0,0.011550348263296277
47964.0,0.011568952802359882
15030.0,0.01170552227142485
87901.0,0.011789405684754522
58225.0,0.011909606359024444
25040.0,0.011945256595488106
44438.0,0.01202062822315987
65752.0,0.01220608899297424
36049.0,0.012277884266694296
59259.0,0.012353755930804821
73021.0,0.01274444748038565
62882.0,0.012868303128841654
44055.0,0.012875215210719364
61482.0,0.012886342459507146
48661.0,0.012942779291553134
47373.0,0.012957658994444253
65672.0,0.013019603212092584
52225.0,0.013101315620940147
22830.0,0.013202127721555124
30807.0,0.013303212851405623
45617.0,0.013411567476948869
38851.0,0.013435029039255475
57066.0,0.013569830794791116
36040.0,0.013590742947151598
39755.0,0.013697693694617482
5034.0,0.013803282198736675
19980.0,0.013888747829089691
72561.0,0.014092231922990821
61944.0,0.014406335706141568
56033.0,0.014462224739786164
61028.0,0.014553805501947193
36370.0,0.014579938610784797
59471.0,0.01489396400860582
54968.0,0.014923092136609221
66724.0,0.015045102565361885
76541.0,0.015080647447345295
25521.0,0.015107130900569133
64847.0,0.015114726235279836
39563.0,0.015131394370148696
56245.0,0.015313730168197542
63535.0,0.015357657468484581
63135.0,0.01558228540185894
49793.0,0.01589597465901037
4270.0,0.015965905476750843
48882.0,0.015979878305922044
25090.0,0.01607240213717152
66872.0,0.0161925541695827
4606.0,0.01630789786223278
42758.0,0.016355454056958624
59453.0,0.016369016515328412
21555.0,0.01640925754081642
54548.0,0.016521277668863948
50258.0,0.016591868901375238
51541.0,0.01670655333351672
26447.0,0.016711985947012536
50514.0,0.01681046797325867
62902.0,0.017044764091510876
47003.0,0.017075641602881584
61516.0,0.017182391849768115
15926.0,0.017216165913320924
22432.0,0.01724392879485867
6442.0,0.01728395061728395
5747.0,0.017309850005905278
23845.0,0.01733033129623673
50133.0,0.017366074285836197
39401.0,0.017434078436621602
54546.0,0.017483946293053124
14621.0,0.017672868477778967
63566.0,0.017774503692790086
56228.0,0.01795948208768661
44840.0,0.018101906149672435
62617.0,0.01812885270632299
45316.0,0.018169106893171114
15845.0,0.018205586022191047
61007.0,0.018319405503987807
73435.0,0.018369764535968714
2802.0,0.01848714507615921
40964.0,0.018495591821421874
49715.0,0.01852449964055386
35548.0,0.01852933284931896
5344.0,0.018627608229684605
79247.0,0.018662594438193215
55735.0,0.018740552425450047
67450.0,0.01891733572240791
15711.0,0.018938503721112415
61501.0,0.019042213828600506
56160.0,0.019207377443353796
62047.0,0.019306455718509526
71378.0,0.019325260184934422
46595.0,0.01946064942212438
54653.0,0.019467230934229977
71007.0,0.019639409943543983
81025.0,0.01986557626725822
13313.0,0.019891756771097408
26814.0,0.01993713129225337
61932.0,0.020020663976450866
28343.0,0.020039451268716937
49701.0,0.020084246462199216
41046.0,0.02009483198246585
17261.0,0.02010766768514477
32463.0,0.020119730914028265
2558.0,0.020179197924455987
50116.0,0.02020233707160223
63336.0,0.020269773596001177
54409.0,0.020272885620282562
4564.0,0.0202913885957623
917.0,0.020297067072356387
87582.0,0.020556335546518846
3605.0,0.020599428849259794
47104.0,0.02067271102875484
71847.0,0.02067442794058611
29693.0,0.020729714493674046
65584.0,0.020734455298430026
36612.0,0.020801749633421976
6365.0,0.020803817455330928
61483.0,0.020822488287350338
29827.0,0.02087305078946082
18473.0,0.020957814349906186
56260.0,0.021047757767510056
61537.0,0.021589793915603533
40816.0,0.02165882612951094
58544.0,0.021820448877805487
61053.0,0.02187556800564531
25854.0,0.02199677411814208
87931.0,0.022151226592091757
67028.0,0.022179072276159655
61012.0,0.02222806506399096
59489.0,0.022262423548208482
29525.0,0.022391762808584542
87562.0,0.02252796274535405
70451.0,0.02267462931156737
56263.0,0.02268793976832026
70660.0,0.0227031195628662
36005.0,0.022703957974004305
94592.0,0.022729990290689426
50470.0,0.022870838665122985
70357.0,0.02288560120342919
62622.0,0.022969793827736472
62253.0,0.02306466369565859
16665.0,0.02308186924371655
39366.0,0.023108774235951365
49425.0,0.023134411136685063
26804.0,0.02314125735346233
49893.0,0.02318032187271397
15754.0,0.02339286633383087
97830.0,0.023400175232679243
60954.0,0.023414370867760395
27847.0,0.023465703971119134
74543.0,0.023528509381681512
17742.0,0.02365048000419676
38871.0,0.023740694312978077
58367.0,0.023793069404679634
99574.0,0.023798166888039273
62941.0,0.023808220677576486
89831.0,0.023954985964867715
60409.0,0.023969346350464608
35543.0,0.024066926046103925
66773.0,0.024107594296693294
27888.0,0.024132136475793414
77350.0,0.02416482471912686
68974.0,0.024169687877651374
2350.0,0.02417425459739332
23894.0,0.024218650338053323
71651.0,0.024297309750824087
60970.0,0.024394702061246873
14861.0,0.024438079252718382
15960.0,0.02450903377847604
55314.0,0.024571349076618093
61850.0,0.024596101686349164
38070.0,0.024619151251360175
71326.0,0.024642893844414756
52044.0,0.024656681579459248
39852.0,0.02472297028828749
72768.0,0.024741721511785775
89825.0,0.024746177469148308
54648.0,0.024777323016409378
25045.0,0.0248311999791444
48832.0,0.024988882265557733
58227.0,0.025057792392419617
77904.0,0.025132577830399874
73749.0,0.02519879222852807
83327.0,0.025248614030558936
61876.0,0.025409165985418508
51029.0,0.025476756023074313
39702.0,0.025550173010380622
23923.0,0.02555305990584905
39656.0,0.02563238268311985
77968.0,0.025689021859164638
56663.0,0.0257030988502884
28749.0,0.025865218057339476
19964.0,0.025877952864175123
38617.0,0.025904483392282004
23480.0,0.025922569759085086
40177.0,0.026138343813925297
65620.0,0.02621925015984152
73641.0,0.026288459041931715
24217.0,0.026349770749508748
57039.0,0.02640768223483195
43946.0,0.026433724404284778
19039.0,0.026481980834599607
54521.0,0.026515241653380293
41034.0,0.0265484695925412
57331.0,0.02655114589155953
67880.0,0.026552790515060154
51366.0,0.026712096101783895
65728.0,0.026767681145601276
23963.0,0.02685376731454461
17238.0,0.02686921565496317
61431.0,0.02697898313616914
65649.0,0.02699118688740631
59827.0,0.027018683025933157
48444.0,0.02702030886397292
4010.0,0.027094517453299972
47804.0,0.027244007295466388
40940.0,0.027289707791179917
49611.0,0.027422929679629258
75437.0,0.02780719088695699
28392.0,0.027824548690296044
24649.0,0.028034725907953598
44120.0,0.02812089661503422
67441.0,0.02821437481572203
39079.0,0.028246099647710115
16221.0,0.028608715156705614
59262.0,0.028798615133838964
67427.0,0.028814253532664345
19423.0,0.028825150658685038
41604.0,0.028826664664814955
16150.0,0.028855480116391854
24325.0,0.02888295183767781
63440.0,0.028912250785989968
4979.0,0.028920669387143872
35586.0,0.02892071759259259
22843.0,0.02892718983144515
61310.0,0.028954314260792733
24557.0,0.029033534929533384
25003.0,0.029100833394330408
39824.0,0.029103581155817744
40210.0,0.029168595806600965
39482.0,0.0294479143150977
25632.0,0.029663100227097138
71237.0,0.029710975860750933
60928.0,0.029761053083416797
36702.0,0.02976388796339486
66761.0,0.029832186686500558
86032.0,0.029866468383059144
67490.0,0.029914461842335812
76888.0,0.02991791474654378
58779.0,0.02998647150369745
56387.0,0.030125200124393868
80862.0,0.030181695137706868
15378.0,0.03026111739804686
72053.0,0.03032822858198785
57062.0,0.03038491852852708
74760.0,0.03054632926314448
47925.0,0.03056545358957883
48624.0,0.03065733061239773
62842.0,0.030847913862718707
44114.0,0.030853070635086983
39530.0,0.03088399330730619
71357.0,0.031113640675393663
19979.0,0.0313765861737126
21829.0,0.031389767441860464
60938.0,0.03141651007747947
66871.0,0.03142199742542344
7505.0,0.03142697513777078
45349.0,0.03145274353396181
19943.0,0.03148106067227185
97522.0,0.031507349340740544
68943.0,0.03167612561483163
56448.0,0.031694463340448654
36783.0,0.03170974036078957
17265.0,0.03174234709159528
56226.0,0.03180414608775422
92239.0,0.03184979893489838
61329.0,0.03185500154405302
36446.0,0.03189997960848287
47574.0,0.03196537954968327
24472.0,0.032016663409781314
48768.0,0.03203255002232233
41631.0,0.03213779341490312
2672.0,0.03220668498592391
8023.0,0.032305206210918286
19954.0,0.03247341694773474
65550.0,0.0325692675773713
62922.0,0.032573027924334065
79070.0,0.03265715656763949
31907.0,0.032788490730493884
66720.0,0.03281408118913718
40827.0,0.03284060960238341
17252.0,0.032970175448433635
63430.0,0.03297047970479705
61540.0,0.0332383361619008
52248.0,0.033267945429207975
78372.0,0.03341447222836911
4041.0,0.03346385928874053
54967.0,0.033587476886445956
23347.0,0.03368381740354506
2492.0,0.033808727405921335
46991.0,0.0338276299112801
72464.0,0.033861118221377114
24139.0,0.03396471365664528
65501.0,0.03409119669295989
38644.0,0.03410219373476573
4785.0,0.034120692444588256
56546.0,0.03432963479361211
55605.0,0.03435157775398375
66859.0,0.034528973498004066
43322.0,0.03465188334514332
42328.0,0.03467982680257107
58220.0,0.03468498818527762
47875.0,0.034700120507987514
705.0,0.0347701250043769
67428.0,0.03482170304334461
26148.0,0.03499969026822772
36605.0,0.03501069028711057
44430.0,0.035048088915989914
60623.0,0.03539701574460215
54463.0,0.035417059571648944
68433.0,0.03549464733125807
38661.0,0.03553362795301673
96113.0,0.035565410199556544
74359.0,0.035618102662751845
4694.0,0.0356287366842587
50703.0,0.03570652960764442
38736.0,0.035718059811898975
43569.0,0.03592185986438489
70113.0,0.035946884214506675
24479.0,0.03603535922670473
35760.0,0.03604572965702757
29471.0,0.03617946228843962
21205.0,0.036204877009903096
61018.0,0.03623317111292672
19934.0,0.03627476527104155
47982.0,0.036275428634434094
4762.0,0.036278697495120096
6085.0,0.03635897953883005
56626.0,0.0363822978928938
23840.0,0.036611197161655874
39440.0,0.03664190193164933
15336.0,0.03664750360235899
39776.0,0.03665130535199715
62438.0,0.0367191269811811
61354.0,0.03676574430625253
70662.0,0.036797982744182986
79719.0,0.036805080434363105
36728.0,0.036874110492948635
56030.0,0.03700571146188716
47366.0,0.03704864593781344
61728.0,0.0371469560741625
43711.0,0.03717234887765032
43786.0,0.037220655855583096
16646.0,0.037361782999308916
95043.0,0.037383810423534544
66834.0,0.03739695944153874
26866.0,0.037547856049004597
1355.0,0.03755245921977472
84762.0,0.03756782155395581
40979.0,0.03769864626250736
64858.0,0.03774942121583964
96719.0,0.0378895579221658
53541.0,0.037895934034688654
56654.0,0.037921281362719085
56285.0,0.03792789920530896
25868.0,0.0380102647293272
73661.0,0.03801912160143412
24563.0,0.03830317577548006
4078.0,0.03840655095423214
25565.0,0.0384159106769016
62846.0,0.038493300749978934
25840.0,0.03869951997181486
23938.0,0.03878075434917447
96011.0,0.03884518123068278
65729.0,0.038870285103018466
50669.0,0.039048019562948774
65061.0,0.03911616194908439
4936.0,0.03912862918493728
39192.0,0.03913245639033463
51557.0,0.03926361052884496
49779.0,0.039338071007452464
32694.0,0.0393974175035868
26838.0,0.03942323813781926
6712.0,0.039472464470860044
82321.0,0.03964119814191895
28301.0,0.03968202986992131
78040.0,0.03982595920212465
65473.0,0.03990729340189759
24578.0,0.03998050498380656
61260.0,0.04018847006651885
6418.0,0.04026459591601956
29591.0,0.04035988709424494
56592.0,0.04061771665450922
30216.0,0.04062108275584778
58421.0,0.04073086877583343
18702.0,0.04085576469514143
77905.0,0.040859669877753364
48746.0,0.04109811189621221
96814.0,0.04110395242225251
58062.0,0.04112535970720532
26267.0,0.04117011128775835
83011.0,0.04120177451582867
29691.0,0.04120784336275553
67556.0,0.0412427198091362
39701.0,0.041506179936763435
36441.0,0.041595061505065124
63656.0,0.0416268965025999
17929.0,0.041855492123280956
15921.0,0.04190337460548677
28501.0,0.041948548544018825
49861.0,0.04207601133205769
24265.0,0.04211270696676339
23418.0,0.04223064428803465
63434.0,0.042235171738186375
59221.0,0.04225883696220999
79059.0,0.042359212167798685
62238.0,0.04240681794845467
68429.0,0.04245952443015611
62950.0,0.04252171116114506
71472.0,0.04253238480238556
40211.0,0.042583977435070884
75433.0,0.04271190809931203
3259.0,0.0427399159288078
47840.0,0.04285236309978295
25126.0,0.04294812476185292
62896.0,0.042952913431728454
24243.0,0.04296624408125859
28629.0,0.043025138700857425
27974.0,0.04302792917707648
63147.0,0.04304455595187715
58761.0,0.043071199018643744
72619.0,0.04310582320327835
41124.0,0.043116937763810176
24435.0,0.043135757912270964
25079.0,0.04316768653770233
65542.0,0.04317389313514846
55333.0,0.04325619384699156
39643.0,0.043401792806081925
55338.0,0.04340906235228653
50029.0,0.04349883661316402
62908.0,0.04356018843339681
49639.0,0.043732198468375616
64035.0,0.04375918186875098
61331.0,0.04376661657611837
16835.0,0.043767249162755255
60951.0,0.043868792152053956
40460.0,0.04398059347850615
63829.0,0.044092670818272874
70354.0,0.044387275386544085
60549.0,0.044549444929790544
64017.0,0.04512896596174192
63383.0,0.04531070632467004
49340.0,0.045405755716224155
58716.0,0.04543762023954821
21020.0,0.04555033394376818
79373.0,0.04557659051606444
71823.0,0.04565098750682184
52355.0,0.04570679821180823
21609.0,0.04579941563360467
16225.0,0.045868170328601986
49626.0,0.04597177969959035
72328.0,0.04601591344915424
25204.0,0.04620370736334532
13482.0,0.04621929994198414
16212.0,0.04629775813072308
49125.0,0.04630997046379819
61424.0,0.0463891853432942
71479.0,0.0463993536006464
61031.0,0.04647497290966605
67118.0,0.04649019670151578
14608.0,0.046504480605609654
61345.0,0.04658043790683913
54737.0,0.0466257818161887
79225.0,0.04664129204814319
47545.0,0.046722293042840035
17232.0,0.046934226456511165
70668.0,0.046963711248825146
72178.0,0.047004886896065294
25059.0,0.04701727568621766
18821.0,0.047034732363959615
64735.0,0.047071509295067857
6105.0,0.04728593635988706
38930.0,0.047522178900378596
26621.0,0.04758715224773358
54213.0,0.047651651084458714
48601.0,0.04774554110463311
52548.0,0.047785633173376314
17832.0,0.047818578182950655
27871.0,0.04800989257284179
50625.0,0.04810899027886185
61368.0,0.048110264600241114
49745.0,0.048131198485050805
61756.0,0.04813785543257719
29563.0,0.048160501313927635
7703.0,0.0482204302210213
14130.0,0.048223350253807105
59466.0,0.04828172677704967
62474.0,0.048288162149548286
31719.0,0.048385899814471243
72832.0,0.04849070826914883
6019.0,0.04850825029660308
63357.0,0.04869953671173873
29565.0,0.04876764924448848
23027.0,0.04882773751590053
58058.0,0.048848286328189564
36856.0,0.04887771021044923
50027.0,0.048899143778494386
68406.0,0.048903251637257984
67674.0,0.04896623293685639
12884.0,0.048977920790656916
68437.0,0.049213916218683436
35228.0,0.049297657487197416
78585.0,0.04932236205227493
32083.0,0.04935474065272059
36111.0,0.04938859157528725
4781.0,0.0494480651955757
48841.0,0.0494790444454874
74562.0,0.0495204370057484
4497.0,0.04962039045553145
27853.0,0.049651216865602234
67454.0,0.04966920114545275
19904.0,0.04973533953062952
43531.0,0.0500762848245449
23959.0,0.05028514975975571
24273.0,0.050292828766842775
63839.0,0.05031411728890488
31206.0,0.05035048471290082
61373.0,0.05035207928303855
99174.0,0.05044098046073714
71752.0,0.05057479775634499
62471.0,0.05057491687184303
8001.0,0.050652782501766046
17841.0,0.05068035669876008
65661.0,0.05069259419420537
38611.0,0.05077104751319811
38772.0,0.05078228793822973
23038.0,0.05098970345730363
16054.0,0.05110589069633438
39347.0,0.051109768378650555
64454.0,0.051180182285580744
17931.0,0.051202989955617846
29580.0,0.05123507770853668
62365.0,0.05134540838301634
4739.0,0.05137011326269638
61532.0,0.051402946291988855
15520.0,0.051532373880893455
51646.0,0.05167716345849226
54830.0,0.05171275057567698
62627.0,0.0517824843923216
35206.0,0.05179710062047865
73728.0,0.05181468472988794
60940.0,0.05182832863684396
61572.0,0.051835317460317464
26619.0,0.051895836480472246
54524.0,0.05198572239546476
22820.0,0.05200478550675098
14529.0,0.05202001405946326
26034.0,0.05202630131244597
24437.0,0.05207666791700683
87375.0,0.052093230276729234
53506.0,0.05222258099235819
40858.0,0.052277904328018224
15904.0,0.05241559780346133
61486.0,0.05245275005308983
56350.0,0.05254161584580234
87016.0,0.052573167457263044
54835.0,0.052589888783035936
17256.0,0.05259212450127624
67336.0,0.05268457220530118
61911.0,0.05270212486020657
77901.0,0.052716654499947856
66853.0,0.05282234219110662
61061.0,0.05285942128047391
72648.0,0.05301910105531812
52801.0,0.053191246865739686
65668.0,0.05327039042211365
77951.0,0.05341401586393
56091.0,0.05348790524942287
49713.0,0.05349471530855779
23022.0,0.053514725801795664
28421.0,0.05366635726942874
66017.0,0.05367784822855691
62544.0,0.05368346227940949
23021.0,0.05378543207042969
49743.0,0.0539690966498086
38879.0,0.0542643092598142
39345.0,0.05426842813647471
4982.0,0.05428589873948902
71801.0,0.054306185114782864
73622.0,0.054308017216029084
64668.0,0.05436017832835895
68749.0,0.054409261150834186
54127.0,0.05445612431444241
54428.0,0.054564584575456807
22507.0,0.05457436343254558
62357.0,0.05465386852821408
26448.0,0.05474846158726131
48723.0,0.0547846051188093
38873.0,0.05491897660572359
4650.0,0.0551967116852613
38925.0,0.05521790142378471
56243.0,0.055219345604299024
50859.0,0.055241141732283464
52335.0,0.055442988965606246
23423.0,0.05549399133175729
39108.0,0.05549676988193362
39426.0,0.055590395986382365
87801.0,0.055751818814980154
68414.0,0.055757626726657274
18218.0,0.05593922651933702
39773.0,0.05594136583588103
76364.0,0.055975205420210464
54414.0,0.05598365157830119
69217.0,0.05604549575537789
39460.0,0.05609006845576884
24737.0,0.05612709988279724
24572.0,0.05641268980477224
58027.0,0.05650916319533632
62022.0,0.05651368408368604
50142.0,0.05666781674577346
46302.0,0.056687250952953974
61350.0,0.05672641003558603
47336.0,0.05681596797903052
61450.0,0.056943727413526074
79743.0,0.05706570409048951
50426.0,0.05707374607680467
95550.0,0.05712508726280383
49116.0,0.057182685597118955
47228.0,0.05718929587275788
38824.0,0.057416681990762275
49312.0,0.057479549942018995
46226.0,0.05750798722044728
39452.0,0.05758397310833523
64630.0,0.05759393869466559
61326.0,0.05760682209924703
4360.0,0.057633254275371366
24985.0,0.05775037745344741
64165.0,0.05776346443744004
56733.0,0.05791767662167271
46616.0,0.05799011532125206
88120.0,0.05803124238568373
23841.0,0.058140328454699436
29571.0,0.058141864814320064
56157.0,0.0582
38874.0,0.05834616686872659
19955.0,0.05846391600286354
67335.0,0.05847953216374269
60470.0,0.05858894514003082
79383.0,0.05859697137212611
1253.0,0.0586174456362306
24538.0,0.058672798948751645
39066.0,0.05869036545595141
24724.0,0.05881150333923947
96703.0,0.05887586086439845
73544.0,0.059071210203921656
73050.0,0.05919068658391192
26623.0,0.05921440880013219
15739.0,0.05927577188394095
68720.0,0.05930198747318208
59432.0,0.05933736714101776
66441.0,0.05936514734222826
36480.0,0.05942783152545685
58079.0,0.05950555661253679
36036.0,0.059556832260681744
42163.0,0.059639572403801834
17933.0,0.05967126441682478
16436.0,0.05967976710334789
26638.0,0.059719047145744296
87027.0,0.05977302128660473
59842.0,0.059778134922190425
22743.0,0.05980266501668398
51544.0,0.060015540398870235
25646.0,0.060091573528993546
35208.0,0.06012286265551884
79836.0,0.06015425033156219
39439.0,0.0602323671562622
57426.0,0.06024212067627362
39567.0,0.060279202150489056
68789.0,0.060298205711397525
48731.0,0.06035783574046131
45727.0,0.060579038107127996
61519.0,0.060607401181180735
85135.0,0.0607537226033127
25669.0,0.060904388453195395
49710.0,0.060904760887673805
57219.0,0.06105133330498022
36776.0,0.061066560335533794
51649.0,0.06107712263428285
72683.0,0.06112480725372335
50031.0,0.06115698546034314
38614.0,0.061339845284243244
6716.0,0.06138854643406009
58008.0,0.06142886733490035
61485.0,0.0614586316693903
70441.0,0.061548145418816015
39362.0,0.061609641857542696
56225.0,0.06163087095878656
52207.0,0.06166395036650369
34142.0,0.06170353465292383
22732.0,0.061767779550079754
15955.0,0.06188300739310265
48856.0,0.06189088576886076
95698.0,0.061964017676264055
6262.0,0.06210140136083442
25812.0,0.062159078476422686
61231.0,0.0623227593484139
22801.0,0.06236857915289877
61542.0,0.06240415610427816
49642.0,0.06249290283508081
4453.0,0.06257827175954915
67468.0,0.06264729620661824
21628.0,0.06271917992986242
87575.0,0.06275506601708677
62355.0,0.06279646633883111
84710.0,0.06282886916110048
62244.0,0.06284449762155067
62633.0,0.06291330240035074
96755.0,0.06291752095877172
15564.0,0.06293477021325122
97819.0,0.06296781103111798
43036.0,0.06305301094585096
78593.0,0.06306200134349993
59243.0,0.0631312289590347
72855.0,0.063146656825401
39203.0,0.06325480639046846
27942.0,0.06326544421138101
35593.0,0.06331497374151403
62274.0,0.06342205535472525
66757.0,0.06342612034315195
26366.0,0.06362300146983832
95327.0,0.06367942422961445
53526.0,0.06370818787533
62323.0,0.06376046361880232
16616.0,0.06379888827682909
39503.0,0.06382002484752654
72413.0,0.06392542821992997
46619.0,0.06396223550359563
70126.0,0.06411064897152291
17537.0,0.06411710298789561
68431.0,0.06411884205180295
47018.0,0.06414239482200647
71254.0,0.06415345487390364
35554.0,0.06417050095641834
62052.0,0.06419817262130875
25573.0,0.0642811691916115
65731.0,0.06439327649857914
76467.0,0.06445448355140324
13437.0,0.06450337376752255
4763.0,0.0645263558354821
62440.0,0.06453731833483865
66431.0,0.06455567726181025
15365.0,0.06462674551815958
39206.0,0.06467169181598337
43779.0,0.06472324498676323
18337.0,0.06478656058558245
61414.0,0.06478915335289642
15937.0,0.06485593307859135
61010.0,0.0648737326521873
24250.0,0.06495607951918632
53576.0,0.06499969728158866
99157.0,0.06512422055710339
59444.0,0.06516980938190413
65444.0,0.06517991577017915
27556.0,0.06521412220755568
61320.0,0.06528619598270619
43541.0,0.06529062289459178
43565.0,0.06534037414548283
61920.0,0.0653887859756924
40854.0,0.065443172430072
25647.0,0.06545427218757045
68337.0,0.06548758458925345
15777.0,0.06552367040190671
79081.0,0.06552620181896925
35630.0,0.06553365877177122
24901.0,0.06554822593553707
16507.0,0.06555109629730403
25666.0,0.06570945651605709
47337.0,0.06576517629952744
24566.0,0.06577079434729302
65733.0,0.06579674347557607
41003.0,0.06581082468932936
52657.0,0.06584662489319282
15710.0,0.06584939459996116
23398.0,0.06590654717330563
64471.0,0.06595934235036852
61360.0,0.0660359909851282
64658.0,0.06606316080436736
83469.0,0.06607897561871971
35149.0,0.06610068428972997
64105.0,0.06611016018189715
65355.0,0.06615468691575345
21865.0,0.0663307152746337
62917.0,0.06634043810962593
50673.0,0.06642547543255847
24945.0,0.06642759956645065
62928.0,0.06661780772649852
49459.0,0.06695912610138317
53176.0,0.06698355008079936
87823.0,0.06710287595753259
38877.0,0.06721860523350444
50554.0,0.06733162915810402
67583.0,0.06746225476900823
38860.0,0.06752391406617532
28783.0,0.06772657476579079
23966.0,0.0677361853832442
56283.0,0.06777697070319255
57235.0,0.06781854429715645
40801.0,0.06793445760076545
95335.0,0.06793700729457
62314.0,0.06794542506876514
54966.0,0.06798102645954635
54557.0,0.06803894738929542
82934.0,0.06810753214589123
8348.0,0.06811260953327947
48654.0,0.06813361334879688
39532.0,0.06814342937116935
61488.0,0.06821942053893214
25977.0,0.06826889585510275
36763.0,0.06833064949006978
38846.0,0.0683418770660662
61283.0,0.06837994228648264
71067.0,0.06846084800170392
61956.0,0.06865049279757392
50148.0,0.06876290720138566
67514.0,0.06878870696788106
22811.0,0.06879626452277073
48507.0,0.06882931472081218
54837.0,0.06883660417581039
72824.0,0.06884896807022323
88135.0,0.06885721632443155
19953.0,0.0688675752074923
47110.0,0.0688866900951926
28511.0,0.0689052530015201
58424.0,0.06897853386013035
30751.0,0.06898721212653264
71862.0,0.06910420475319927
54120.0,0.06911179052110245
63942.0,0.0691133549661911
25024.0,0.06916549898801183
74117.0,0.06916860342277625
6255.0,0.06918111655844313
73441.0,0.06919635272130033
65017.0,0.06936743575985214
39540.0,0.06946115078337926
53501.0,0.06952024110124623
16668.0,0.06960072595281307
23091.0,0.06965936249244148
76945.0,0.06971801485988932
64446.0,0.06983566985423824
25306.0,0.06998048227664799
22476.0,0.07000929040063952
50479.0,0.07001968424858394
71950.0,0.07012853218210362
15674.0,0.07018959580060882
95370.0,0.07021717443020489
18510.0,0.07031757802129393
76357.0,0.07043071691697364
39630.0,0.07055187017653021
64085.0,0.0705635485965391
51010.0,0.07059370496071413
19901.0,0.07060525921860186
93239.0,0.0707049290035316
68627.0,0.07098827302796432
15936.0,0.07098892684650725
98921.0,0.07109858785754071
40806.0,0.07124769797421732
39209.0,0.07130362349021241
81128.0,0.07146162370161104
25208.0,0.07150660442943689
8072.0,0.07152955639791005
54652.0,0.07159185796613418
85640.0,0.07161799894611662
79057.0,0.0717405037216073
87301.0,0.07183709178277163
73960.0,0.07207176937033802
59474.0,0.07208565043396913
35660.0,0.07209673739447867
62031.0,0.07211424038080128
24132.0,0.0722096269220685
4943.0,0.07232751758707484
62272.0,0.07233963125038886
26865.0,0.07243572361771884
35648.0,0.07245953833908199
87035.0,0.07249257269442978
2637.0,0.072620963569081
8098.0,0.07264868537777694
65338.0,0.0726646277728311
22436.0,0.07270294937674256
23025.0,0.07272353580940473
18826.0,0.07278204005972916
40874.0,0.07283464566929133
23824.0,0.07285464834956767
50255.0,0.07285504603478184
61454.0,0.07291212230420516
36083.0,0.0729575762806957
70759.0,0.07300427840968382
50247.0,0.07302746931618936
52326.0,0.0730308953942977
65723.0,0.0730731184942509
39423.0,0.07308075892481646
67363.0,0.07311306987332905
25846.0,0.07316632542454535
61363.0,0.07326576048746192
17930.0,0.07327149581901603
54941.0,0.07327218726083835
53505.0,0.07332939418939106
16740.0,0.07334189609277564
21750.0,0.07351579868070994
28552.0,0.07355603093631727
29921.0,0.07362487784447858
23415.0,0.07363239198143774
44422.0,0.07363857911346204
61001.0,0.07364630261987432
66717.0,0.0737658349328215
36020.0,0.07395352357883582
36104.0,0.07396202380478484
38878.0,0.07396558555498953
49759.0,0.07401860545491201
52701.0,0.07410049136154699
39051.0,0.07411708176503563
54512.0,0.07414945892967428
22572.0,0.07417061611374408
62844.0,0.0742864343771659
23876.0,0.07436350923374327
35592.0,0.07437293142591428
77976.0,0.07452484642228824
93429.0,0.07459663381503073
31045.0,0.0746479255420183
49668.0,0.07470339943648592
24614.0,0.07491503718662267
53233.0,0.07497935328124007
39348.0,0.07499274731650711
62891.0,0.0750219335088014
28480.0,0.07502318000804908
61432.0,0.07515983618632333
3263.0,0.07518186556939953
70127.0,0.07525983473605803
23308.0,0.0752931237227569
39083.0,0.07538440184451196
46806.0,0.07555682091938416
41643.0,0.07563132278368116
45870.0,0.07570603591488015
67068.0,0.07573896353166987
26338.0,0.07576358125437165
38834.0,0.07577111029373128
29146.0,0.07578011266535857
26141.0,0.07579875798757987
52036.0,0.07585864540349353
45319.0,0.07599984513531302
61051.0,0.07616905956293606
71286.0,0.07618853202685538
51433.0,0.07624042401567789
56469.0,0.07625705677596747
38745.0,0.07627714065545532
59024.0,0.07628252930266353
39745.0,0.07636150144860947
6390.0,0.0763907732698379
4357.0,0.07641442164137531
50477.0,0.0764350388197088
71268.0,0.07647860513837108
73719.0,0.07672208833386077
66711.0,0.07677902621722846
38701.0,0.0769028914437538
23890.0,0.07696318814209954
62432.0,0.07702534900347435
25268.0,0.07704065136239381
52224.0,0.07706468895351022
46011.0,0.07706898038201385
29329.0,0.07707611646849546
35615.0,0.07710805708857868
63351.0,0.07711757269279393
26636.0,0.07719900782293455
66701.0,0.07724747832381312
43320.0,0.07728699049021805
22841.0,0.07729078008590055
59927.0,0.07729998495039418
65564.0,0.0773521514094099
52576.0,0.07736242186542469
61490.0,0.07742501172488327
4945.0,0.07743041914720014
38720.0,0.07743078418461731
66403.0,0.077510016247161
77533.0,0.07754658521901293
35563.0,0.07762794352487896
16637.0,0.0776886664737132
24530.0,0.07769869513641756
14605.0,0.07779877294888843
24366.0,0.07779945747870366
54850.0,0.07784620648361988
